,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lasso__alpha,param_poly__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
85,0.004121160507202149,0.00027936999949291347,0.0011675834655761718,0.00010417854161379004,0.011264816923358867,1,"{'lasso__alpha': 0.011264816923358867, 'poly__degree': 1}",-0.14753881489988155,-0.1464667785427341,-0.1665753294278266,-0.20600580247821834,-0.15596929011228838,-0.1645112030921898,0.02196674710267354,4,-0.15963230699559278,-0.1613603389598218,-0.15570230730389978,-0.14601661721776169,-0.1577629416851208,-0.15609490243243937,0.005380452985003057
86,0.01415877342224121,0.0024004426669034865,0.0028885364532470702,0.0006965407271627299,0.011264816923358867,2,"{'lasso__alpha': 0.011264816923358867, 'poly__degree': 2}",-0.14826039610620564,-0.14670590272130718,-0.16551709813381296,-0.2029776359998832,-0.15947017030472035,-0.16458624065318586,0.020431248580820724,5,-0.1578253894344334,-0.15871742753194965,-0.15372347553918467,-0.14493213438775557,-0.15559900276315328,-0.1541594859312953,0.004931936950298363
87,0.13729724884033204,0.02931567313740355,0.01819744110107422,0.006629589301312613,0.011264816923358867,3,"{'lasso__alpha': 0.011264816923358867, 'poly__degree': 3}",-0.1500124515904598,-0.16197328557851567,-0.16517292701320088,-0.20226883025396092,-0.16043779507930284,-0.16797305790308803,0.01788519816513556,47,-0.15584335185799367,-0.15698944140770527,-0.15271380930882691,-0.1448008824883056,-0.15314167922205435,-0.15269783285697716,0.004263127342843658
88,0.5782384872436523,0.061994403798933444,0.05950045585632324,0.005009813410933399,0.011264816923358867,4,"{'lasso__alpha': 0.011264816923358867, 'poly__degree': 4}",-0.15300476885316025,-0.16629391505027855,-0.16489358174631152,-0.20181042898307455,-0.16175045792746418,-0.16955063051205777,0.016778540619380264,54,-0.15374230899481828,-0.15603840034634783,-0.15108846884456772,-0.14380193094136978,-0.15127546522284746,-0.15118931486999018,0.004113938309489081
89,1.935481643676758,0.2248074917638116,0.2504458427429199,0.019270113673504678,0.011264816923358867,5,"{'lasso__alpha': 0.011264816923358867, 'poly__degree': 5}",-0.15539136555872549,-0.1592459487732803,-0.16588853649444488,-0.20221548659267208,-0.16310779396096417,-0.1691698262760174,0.016898876226604038,53,-0.1521245346746669,-0.15507477579891318,-0.14986735969217393,-0.14242130335515818,-0.1496258061642247,-0.14982275593702737,0.004188178052956461
90,0.0025402069091796874,0.00010139273644552069,0.0006738185882568359,3.145224546352593e-05,0.014873521072935119,1,"{'lasso__alpha': 0.014873521072935119, 'poly__degree': 1}",-0.14704493055520834,-0.1478754166029878,-0.16828441365395672,-0.20562152704990797,-0.1561552115637365,-0.16499629988515946,0.021701437382040986,9,-0.1611634727498971,-0.16271314224738945,-0.15724828215651082,-0.14737432050261776,-0.15938680155581034,-0.15757720384244508,0.005417025932774554
91,0.010346555709838867,0.001064562664857263,0.002391529083251953,0.00017754533259217985,0.014873521072935119,2,"{'lasso__alpha': 0.014873521072935119, 'poly__degree': 2}",-0.14680830380227788,-0.14700370803670632,-0.167160343517479,-0.203526712082139,-0.16017903657760513,-0.16493562080324145,0.020818260868127613,8,-0.15949452527220265,-0.16117450468961794,-0.15562147125064557,-0.14659542356495794,-0.15754819793111915,-0.15608682454170866,0.005097759741813737
92,0.10435996055603028,0.028700554454180367,0.015043830871582032,0.00695937013641701,0.014873521072935119,3,"{'lasso__alpha': 0.014873521072935119, 'poly__degree': 3}",-0.14767468929676802,-0.1558970218211025,-0.16643392141039742,-0.20296948777897028,-0.15991019235914036,-0.16657706253327573,0.019184573209478605,28,-0.1583381347429669,-0.15889549018979404,-0.15473272743994496,-0.14627060608229248,-0.15619633390617854,-0.1548866584722354,0.00455979656296954
93,0.4445362567901611,0.0853493821923259,0.059249353408813474,0.003951576114747862,0.014873521072935119,4,"{'lasso__alpha': 0.014873521072935119, 'poly__degree': 4}",-0.14962904715960437,-0.1642946210673654,-0.16673383931527733,-0.202447713211503,-0.1612390788298742,-0.16886885991672487,0.01778429260316051,50,-0.15647112012696915,-0.15815780916533756,-0.15402544570299534,-0.14610280024101135,-0.15428440984978117,-0.15380831701721892,0.004139019216859509
94,1.7904791355133056,0.42327749070986104,0.2649853706359863,0.025487444793971713,0.014873521072935119,5,"{'lasso__alpha': 0.014873521072935119, 'poly__degree': 5}",-0.1514629770323994,-0.15911099695115377,-0.16687712382481196,-0.20271516128036143,-0.16214763190656936,-0.1684627781990592,0.017844159668939534,49,-0.15524716584227866,-0.1574836999983609,-0.1528910730471168,-0.1451496424762998,-0.15293266671736583,-0.1527408496162844,0.004158414060505202
